Date,Time_Start,Time_End,Location,Elephant_ID,Behavior,Duration,Food_Type,Heart_Rate,Weather_Condition,Is_Sleeping
05-02-2024,15:12,23:31,Grassland,E005,Sleeping,5.8,No,126,Windy,Yes
05-02-2024,09:01,12:34,Grassland,E029,Eating,16.8,Yes,95,Windy,No
05-02-2024,08:00,21:21,Grassland,E026,Eating,15.1,Yes,91,Clear,No
05-02-2024,06:22,18:57,Forest Area,E017,Sleeping,4.3,No,116,Rain,Yes
05-02-2024,03:06,13:29,In lake,E026,Sleeping,3.9,No,102,Windy,Yes
05-02-2024,04:37,06:45,Grassland,E013,Eating,16.6,Yes,100,Clear,No
05-02-2024,20:17,21:18,Forest Edge,E007,Eating,14.3,Yes,96,Windy,No
05-02-2024,10:17,18:18,near lake,E001,Sleeping,5.3,No,120,Rain,Yes
05-02-2024,11:17,22:45,Forest Edge,E026,Sleeping,3.7,No,103,Windy,Yes
06-02-2024,15:06,23:40,Forest Edge,E007,Angry,1,No,148,Cloudy,No
06-02-2024,05:07,12:18,Forest Edge,E013,Sleeping,4.5,No,114,Clear,Yes
06-02-2024,09:12,20:33,near lake,E003,Angry,1.1,No,126,Cloudy,No
06-02-2024,14:11,20:50,Grassland,E028,Eating,16.2,Yes,91,Cloudy,No
06-02-2024,03:07,14:37,near lake,E007,Sleeping,4.3,No,126,Cloudy,Yes
06-02-2024,11:15,18:32,In lake,E002,Eating,14.6,Yes,82,Rain,No
06-02-2024,00:22,15:20,In lake,E027,Angry,1.6,No,122,Rain,No
06-02-2024,03:47,06:11,Forest Area,E018,Eating,16.6,Yes,103,Cloudy,No
06-02-2024,05:14,20:59,Forest Edge,E024,Angry,1.3,No,126,Rain,No
06-02-2024,14:45,18:46,Forest Area,E021,Eating,14.5,Yes,83,Cloudy,No
06-02-2024,03:17,20:27,In lake,E012,Sleeping,2,No,95,Cloudy,Yes
06-02-2024,01:38,13:11,Forest Area,E012,Sleeping,4.4,No,114,Cloudy,Yes
06-02-2024,01:20,03:03,Forest Area,E025,Sleeping,4.6,No,97,Windy,Yes
06-02-2024,07:52,20:11,Grassland,E027,Eating,15.3,Yes,104,Rain,No
06-02-2024,02:22,03:53,Forest Area,E002,Eating,15.8,Yes,105,Rain,No
06-02-2024,15:04,21:26,Forest Edge,E027,Angry,1.1,No,138,Clear,No
06-02-2024,05:47,11:19,Grassland,E021,Eating,15.3,Yes,107,Cloudy,No
06-02-2024,05:50,18:17,Forest Edge,E014,Eating,15.7,Yes,98,Windy,No
06-02-2024,06:06,08:24,Forest Edge,E011,Angry,1.1,No,138,Windy,No
06-02-2024,05:47,06:21,Forest Area,E013,Angry,1.7,No,139,Cloudy,No
06-02-2024,00:25,07:31,Forest Area,E021,Angry,1.2,No,145,Rain,No
06-02-2024,17:55,22:24,Grassland,E029,Sleeping,4.6,No,95,Rain,Yes
06-02-2024,07:12,23:50,Forest Area,E017,Angry,1.3,No,121,Windy,No
06-02-2024,19:32,22:11,near lake,E011,Eating,17,Yes,93,Clear,No
06-02-2024,03:32,08:36,Grassland,E006,Angry,1.3,No,127,Windy,No
06-02-2024,03:11,22:43,near lake,E001,Sleeping,2.2,No,126,Cloudy,Yes
06-02-2024,19:19,20:40,Forest Area,E001,Angry,1.5,No,149,Windy,No
06-02-2024,19:41,22:01,Forest Area,E004,Eating,14.8,Yes,94,Rain,No
06-02-2024,19:07,23:53,Forest Area,E012,Angry,1.6,No,130,Cloudy,No
06-02-2024,00:19,16:24,Forest Area,E022,Eating,14.1,Yes,102,Cloudy,No
06-02-2024,01:07,01:46,In lake,E020,Eating,17.1,Yes,87,Clear,No
06-02-2024,04:57,20:16,Forest Area,E013,Sleeping,4.7,No,109,Clear,Yes
06-02-2024,02:57,04:49,near lake,E025,Eating,15.8,Yes,81,Windy,No
06-02-2024,04:23,10:06,Forest Edge,E017,Angry,1.4,No,130,Windy,No
06-02-2024,16:59,20:01,Forest Edge,E020,Sleeping,4.3,No,129,Cloudy,Yes
06-02-2024,06:01,09:38,Grassland,E010,Angry,1.1,No,127,Clear,No
06-02-2024,11:54,14:59,near lake,E027,Eating,14,Yes,81,Rain,No
06-02-2024,00:13,22:58,Forest Edge,E001,Sleeping,5.9,No,91,Clear,Yes
06-02-2024,14:08,21:42,Forest Edge,E020,Angry,1.6,No,132,Cloudy,No
06-02-2024,11:40,16:03,Forest Area,E009,Eating,14.2,Yes,95,Cloudy,No
06-02-2024,10:27,19:09,Forest Area,E026,Sleeping,2.9,No,122,Windy,Yes
06-02-2024,14:10,20:36,Grassland,E006,Sleeping,5,No,91,Cloudy,Yes
06-02-2024,09:26,18:07,Grassland,E010,Eating,15.5,Yes,83,Clear,No
06-02-2024,06:50,17:08,near lake,E016,Sleeping,4.9,No,99,Cloudy,Yes
06-02-2024,11:52,18:52,Grassland,E028,Sleeping,4,No,91,Windy,Yes
06-02-2024,02:07,02:23,In lake,E007,Angry,1.6,No,142,Clear,No
06-02-2024,01:01,15:33,Forest Edge,E010,Angry,1.1,No,139,Clear,No
06-02-2024,11:59,21:39,Forest Area,E015,Angry,1,No,126,Rain,No
06-02-2024,17:11,22:39,Forest Edge,E027,Angry,1.9,No,141,Rain,No
06-02-2024,00:02,08:52,Forest Area,E026,Eating,15.9,Yes,86,Rain,No
06-02-2024,02:29,21:19,Forest Edge,E021,Angry,1.3,No,147,Windy,No
06-02-2024,00:53,12:52,Forest Area,E029,Angry,1.7,No,148,Rain,No
06-02-2024,17:19,21:48,near lake,E020,Sleeping,3.2,No,110,Clear,Yes
07-02-2024,11:49,20:52,near lake,E004,Sleeping,3,No,110,Rain,Yes
07-02-2024,02:02,17:37,In lake,E010,Angry,1.4,No,126,Clear,No
07-02-2024,12:08,21:03,Forest Edge,E027,Eating,14.7,Yes,82,Cloudy,No
07-02-2024,05:11,21:07,Grassland,E014,Eating,17.9,Yes,99,Cloudy,No
07-02-2024,03:02,11:58,Grassland,E018,Angry,1.9,No,145,Rain,No
07-02-2024,00:15,10:53,Grassland,E017,Sleeping,4.8,No,120,Windy,Yes
07-02-2024,07:26,16:18,Grassland,E015,Angry,1.6,No,137,Clear,No
07-02-2024,04:10,16:02,In lake,E009,Sleeping,2.1,No,96,Clear,Yes
07-02-2024,02:37,20:34,In lake,E002,Eating,14.3,Yes,81,Clear,No
07-02-2024,07:14,23:18,In lake,E028,Angry,1.9,No,130,Rain,No
07-02-2024,03:49,17:38,Forest Area,E009,Angry,1.6,No,126,Rain,No
07-02-2024,14:21,20:06,Forest Area,E001,Eating,14.1,Yes,96,Cloudy,No
07-02-2024,10:38,11:59,near lake,E006,Sleeping,2.7,No,128,Rain,Yes
07-02-2024,05:58,22:06,Grassland,E015,Sleeping,4.1,No,104,Windy,Yes
07-02-2024,02:26,05:32,Forest Edge,E018,Eating,14.4,Yes,83,Windy,No
07-02-2024,16:53,22:24,Forest Area,E029,Eating,17.2,Yes,88,Rain,No
07-02-2024,06:14,19:59,Forest Area,E017,Eating,14.1,Yes,91,Cloudy,No
07-02-2024,13:09,17:26,near lake,E006,Angry,1,No,126,Rain,No
07-02-2024,08:45,15:48,near lake,E009,Eating,16.2,Yes,104,Windy,No
07-02-2024,01:39,20:37,Forest Edge,E017,Eating,17.8,Yes,90,Rain,No
07-02-2024,17:49,18:31,Forest Edge,E023,Eating,17,Yes,95,Clear,No
07-02-2024,22:10,23:53,Forest Edge,E004,Eating,15.5,Yes,87,Cloudy,No
07-02-2024,12:39,17:56,Forest Area,E024,Sleeping,6,No,118,Cloudy,Yes
07-02-2024,03:48,04:47,Grassland,E023,Sleeping,3.3,No,121,Windy,Yes
07-02-2024,09:17,12:37,near lake,E026,Sleeping,5.1,No,96,Clear,Yes
07-02-2024,07:07,09:10,In lake,E027,Angry,1.8,No,124,Windy,No
07-02-2024,04:21,22:04,near lake,E016,Angry,1.8,No,137,Cloudy,No
07-02-2024,01:37,23:42,Forest Edge,E011,Sleeping,2.8,No,120,Clear,Yes
07-02-2024,12:15,21:06,Forest Area,E016,Eating,15.7,Yes,99,Rain,No
07-02-2024,03:53,11:41,near lake,E018,Angry,1.4,No,150,Cloudy,No
07-02-2024,07:27,18:17,Forest Edge,E026,Angry,1.2,No,129,Clear,No
07-02-2024,06:22,15:55,Grassland,E004,Eating,16.8,Yes,84,Windy,No
07-02-2024,06:33,09:40,Grassland,E004,Angry,1.5,No,129,Clear,No
07-02-2024,07:33,15:40,In lake,E023,Eating,16.4,Yes,85,Clear,No
07-02-2024,07:23,11:19,Grassland,E018,Eating,14.5,Yes,105,Cloudy,No
07-02-2024,12:02,12:23,In lake,E005,Eating,15.3,Yes,81,Cloudy,No
07-02-2024,10:56,19:15,Grassland,E001,Sleeping,5.6,No,120,Windy,Yes
07-02-2024,03:28,07:04,Forest Area,E001,Angry,1.2,No,140,Windy,No
07-02-2024,15:27,17:15,near lake,E008,Angry,1.5,No,120,Windy,No
07-02-2024,11:20,14:07,Forest Edge,E007,Angry,1.3,No,130,Clear,No
07-02-2024,04:08,19:55,Forest Area,E007,Sleeping,5.3,No,129,Clear,Yes
07-02-2024,03:42,16:28,In lake,E016,Sleeping,4.4,No,121,Cloudy,Yes
07-02-2024,07:15,16:15,near lake,E002,Sleeping,4.5,No,123,Windy,Yes
07-02-2024,15:04,19:35,near lake,E002,Eating,17.8,Yes,85,Cloudy,No
07-02-2024,16:15,21:42,Forest Area,E020,Eating,14.4,Yes,89,Rain,No
07-02-2024,01:33,09:05,Forest Edge,E006,Sleeping,3.6,No,121,Cloudy,Yes
07-02-2024,01:16,09:36,Forest Edge,E029,Eating,14.9,Yes,104,Rain,No
07-02-2024,12:15,18:27,In lake,E002,Eating,14.6,Yes,109,Rain,No
07-02-2024,05:54,20:14,In lake,E024,Eating,17.8,Yes,102,Windy,No
07-02-2024,05:41,20:13,Forest Edge,E007,Eating,16.6,Yes,80,Rain,No
07-02-2024,00:08,10:05,Forest Edge,E020,Angry,1.9,No,125,Cloudy,No
07-02-2024,05:54,17:50,Forest Edge,E007,Eating,15.6,Yes,104,Cloudy,No
07-02-2024,13:21,14:05,In lake,E024,Angry,1.3,No,130,Rain,No
07-02-2024,10:38,17:28,Grassland,E027,Angry,1,No,142,Rain,No
07-02-2024,06:38,06:43,near lake,E005,Angry,1.2,No,137,Cloudy,No
07-02-2024,10:35,16:32,In lake,E005,Sleeping,5.4,No,122,Clear,Yes
07-02-2024,06:36,17:48,Grassland,E001,Sleeping,3.5,No,97,Cloudy,Yes
08-02-2024,12:19,13:56,Forest Area,E018,Sleeping,2.1,No,127,Rain,Yes
08-02-2024,07:14,15:50,Grassland,E016,Sleeping,5.4,No,128,Windy,Yes
08-02-2024,03:14,21:39,In lake,E023,Sleeping,5.2,No,95,Clear,Yes
08-02-2024,00:40,08:37,In lake,E025,Sleeping,4.4,No,100,Clear,Yes
08-02-2024,14:36,23:50,Forest Edge,E022,Eating,17.6,Yes,110,Windy,No
08-02-2024,01:41,15:40,Grassland,E025,Eating,14.1,Yes,96,Windy,No
08-02-2024,08:56,22:26,Forest Edge,E023,Eating,15,Yes,103,Cloudy,No
08-02-2024,01:33,21:19,near lake,E013,Eating,15.7,Yes,109,Cloudy,No
08-02-2024,17:33,18:23,near lake,E002,Eating,16.8,Yes,93,Clear,No
08-02-2024,01:17,16:14,Forest Area,E009,Eating,14.7,Yes,108,Clear,No
08-02-2024,04:39,07:24,Forest Area,E012,Sleeping,4.6,No,127,Windy,Yes
08-02-2024,08:21,18:17,Forest Area,E004,Sleeping,3.8,No,109,Clear,Yes
08-02-2024,15:40,19:24,In lake,E009,Angry,1.2,No,124,Clear,No
08-02-2024,09:14,16:16,Grassland,E017,Sleeping,4.5,No,122,Windy,Yes
08-02-2024,06:07,11:04,In lake,E003,Sleeping,5.4,No,99,Rain,Yes
08-02-2024,01:58,18:27,Forest Area,E014,Angry,1.7,No,145,Rain,No
08-02-2024,08:30,10:39,Grassland,E014,Angry,1.5,No,134,Windy,No
08-02-2024,02:48,17:01,In lake,E022,Eating,17.9,Yes,109,Rain,No
08-02-2024,18:21,23:16,Forest Area,E020,Eating,17.6,Yes,93,Windy,No
08-02-2024,01:45,09:08,Forest Area,E022,Sleeping,4,No,90,Cloudy,Yes
08-02-2024,10:51,17:32,near lake,E018,Eating,15.5,Yes,90,Rain,No
08-02-2024,14:47,16:38,Forest Area,E020,Eating,14.9,Yes,96,Clear,No
08-02-2024,08:44,12:03,Forest Edge,E023,Eating,15.3,Yes,87,Windy,No
08-02-2024,12:19,19:59,near lake,E009,Angry,1.6,No,147,Cloudy,No
08-02-2024,07:02,16:54,Forest Area,E024,Eating,15.4,Yes,83,Cloudy,No
08-02-2024,01:22,04:42,Forest Edge,E010,Sleeping,2.7,No,123,Clear,Yes
08-02-2024,20:38,21:10,In lake,E029,Eating,16.8,Yes,102,Cloudy,No
08-02-2024,05:25,13:17,Forest Edge,E027,Sleeping,5.6,No,93,Clear,Yes
08-02-2024,01:46,23:17,near lake,E019,Eating,16.8,Yes,107,Clear,No
08-02-2024,06:07,10:06,near lake,E017,Sleeping,4.1,No,120,Windy,Yes
08-02-2024,06:56,14:56,near lake,E020,Eating,14.8,Yes,102,Clear,No
08-02-2024,11:04,23:47,In lake,E014,Eating,16.9,Yes,109,Rain,No
08-02-2024,03:22,20:37,In lake,E009,Sleeping,4.1,No,105,Rain,Yes
08-02-2024,14:44,22:58,Forest Edge,E015,Eating,17,Yes,95,Clear,No
08-02-2024,08:03,15:52,In lake,E014,Sleeping,5.7,No,128,Rain,Yes
08-02-2024,04:00,16:00,near lake,E022,Angry,1.3,No,129,Cloudy,No
09-02-2024,15:49,20:39,Grassland,E007,Eating,14.6,Yes,87,Windy,No
09-02-2024,12:03,14:35,near lake,E008,Angry,1.2,No,136,Windy,No
09-02-2024,06:38,13:07,In lake,E028,Eating,16.1,Yes,82,Clear,No
09-02-2024,09:35,23:12,Grassland,E011,Eating,15.4,Yes,94,Rain,No
09-02-2024,07:11,08:43,Grassland,E012,Eating,15.2,Yes,91,Cloudy,No
09-02-2024,03:55,22:21,near lake,E016,Eating,15.3,Yes,106,Clear,No
09-02-2024,00:04,01:16,near lake,E024,Eating,15.5,Yes,107,Cloudy,No
09-02-2024,10:16,12:40,Forest Area,E010,Sleeping,5,No,113,Cloudy,Yes
09-02-2024,01:32,06:46,near lake,E009,Sleeping,4,No,91,Rain,Yes
09-02-2024,00:53,08:55,Forest Edge,E022,Eating,15.9,Yes,83,Windy,No
09-02-2024,02:10,06:05,In lake,E007,Eating,15.1,Yes,107,Rain,No
09-02-2024,03:20,20:46,Forest Area,E011,Sleeping,3.4,No,122,Cloudy,Yes
09-02-2024,14:34,18:58,Forest Area,E003,Sleeping,4.4,No,121,Windy,Yes
09-02-2024,14:00,17:25,Forest Area,E007,Sleeping,2.7,No,114,Cloudy,Yes
09-02-2024,07:22,08:46,In lake,E018,Sleeping,2.8,No,107,Clear,Yes
09-02-2024,15:56,18:06,near lake,E017,Eating,14.6,Yes,91,Windy,No
09-02-2024,00:31,19:39,near lake,E018,Sleeping,4.6,No,96,Cloudy,Yes
09-02-2024,00:27,17:27,In lake,E020,Eating,14.1,Yes,109,Windy,No
09-02-2024,19:05,22:56,Forest Area,E021,Eating,14.4,Yes,84,Windy,No
09-02-2024,12:40,14:33,Forest Area,E016,Angry,1.6,No,135,Cloudy,No
09-02-2024,14:24,17:14,Forest Area,E011,Angry,1.9,No,140,Windy,No
09-02-2024,08:40,08:54,Forest Edge,E025,Sleeping,3.6,No,107,Clear,Yes
09-02-2024,02:56,20:23,In lake,E003,Angry,1.6,No,136,Rain,No
09-02-2024,11:00,16:19,near lake,E005,Eating,17.4,Yes,81,Windy,No
09-02-2024,06:00,14:41,near lake,E028,Eating,17.4,Yes,107,Clear,No
09-02-2024,12:05,14:20,Forest Edge,E029,Eating,15.8,Yes,103,Rain,No
09-02-2024,00:06,10:43,near lake,E011,Eating,16.2,Yes,108,Cloudy,No
09-02-2024,23:02,23:57,Forest Edge,E028,Angry,1.3,No,136,Rain,No
09-02-2024,05:11,16:27,Forest Area,E010,Angry,1.5,No,137,Rain,No
09-02-2024,09:04,11:23,Forest Area,E008,Sleeping,5.8,No,129,Cloudy,Yes
09-02-2024,07:38,08:11,In lake,E026,Eating,17,Yes,100,Clear,No
09-02-2024,13:04,13:42,Forest Area,E018,Sleeping,2,No,127,Cloudy,Yes
09-02-2024,00:53,09:42,In lake,E026,Sleeping,5.6,No,124,Clear,Yes
09-02-2024,22:37,23:33,Grassland,E018,Angry,1.8,No,150,Cloudy,No
09-02-2024,00:25,21:03,Forest Edge,E011,Sleeping,4.5,No,98,Windy,Yes
09-02-2024,17:17,18:43,Forest Area,E018,Eating,17.3,Yes,94,Cloudy,No
09-02-2024,05:16,20:32,near lake,E008,Eating,14.2,Yes,89,Windy,No
09-02-2024,07:32,08:24,near lake,E021,Sleeping,3.2,No,105,Clear,Yes
09-02-2024,01:44,14:38,near lake,E023,Sleeping,5,No,106,Clear,Yes
09-02-2024,09:12,22:12,Forest Area,E014,Sleeping,5.8,No,119,Cloudy,Yes
10-02-2024,02:24,02:46,Forest Edge,E011,Angry,1.9,No,132,Windy,No
10-02-2024,12:11,19:06,Forest Area,E027,Sleeping,5,No,125,Clear,Yes
10-02-2024,06:27,10:31,Forest Edge,E015,Angry,1.5,No,123,Windy,No
10-02-2024,08:55,09:07,In lake,E013,Angry,1.5,No,123,Rain,No
10-02-2024,02:31,07:46,Forest Area,E022,Angry,1.7,No,147,Clear,No
10-02-2024,05:09,09:37,In lake,E025,Sleeping,3.9,No,114,Rain,Yes
10-02-2024,03:33,20:47,Forest Edge,E020,Eating,14.2,Yes,86,Clear,No
10-02-2024,01:06,07:55,near lake,E004,Eating,16.4,Yes,95,Windy,No
10-02-2024,15:20,18:04,Grassland,E015,Eating,15.5,Yes,99,Windy,No
10-02-2024,07:39,22:02,Forest Edge,E002,Sleeping,3,No,115,Windy,Yes
10-02-2024,05:04,14:10,Grassland,E029,Eating,16.4,Yes,94,Rain,No
10-02-2024,07:45,16:47,Grassland,E008,Eating,14.9,Yes,91,Clear,No
10-02-2024,10:49,19:00,Forest Area,E006,Eating,14.1,Yes,98,Windy,No
10-02-2024,04:41,07:13,Forest Area,E028,Sleeping,4.4,No,115,Rain,Yes
10-02-2024,07:08,13:33,Forest Area,E010,Sleeping,3.5,No,96,Cloudy,Yes
10-02-2024,10:26,12:34,Forest Area,E019,Sleeping,4.6,No,126,Cloudy,Yes
10-02-2024,08:15,17:03,Forest Edge,E025,Sleeping,4,No,111,Clear,Yes
10-02-2024,13:02,13:04,Grassland,E027,Angry,1.3,No,135,Cloudy,No
10-02-2024,05:47,12:43,Forest Edge,E010,Sleeping,2,No,100,Rain,Yes
10-02-2024,12:09,18:26,Grassland,E021,Eating,16.2,Yes,103,Clear,No
10-02-2024,10:27,16:13,Forest Edge,E018,Eating,14.5,Yes,103,Clear,No
10-02-2024,12:56,22:56,Forest Edge,E017,Sleeping,3.8,No,101,Cloudy,Yes
10-02-2024,00:49,10:11,In lake,E019,Sleeping,4.8,No,108,Rain,Yes
10-02-2024,13:39,22:22,Forest Edge,E025,Eating,14.6,Yes,86,Clear,No
10-02-2024,09:42,11:31,near lake,E008,Sleeping,3.2,No,90,Clear,Yes
10-02-2024,12:38,16:25,Forest Edge,E007,Angry,1.5,No,121,Cloudy,No
10-02-2024,07:37,19:23,Forest Area,E004,Sleeping,2.4,No,104,Cloudy,Yes
10-02-2024,00:20,17:59,near lake,E029,Eating,15.6,Yes,86,Clear,No
10-02-2024,09:35,23:52,Grassland,E024,Sleeping,5.5,No,92,Rain,Yes
10-02-2024,01:28,02:48,Forest Area,E014,Angry,1.1,No,146,Cloudy,No
10-02-2024,19:54,21:20,In lake,E014,Eating,14.6,Yes,92,Cloudy,No
10-02-2024,04:21,07:55,In lake,E027,Sleeping,4.5,No,127,Windy,Yes
10-02-2024,15:16,21:19,Forest Edge,E002,Sleeping,5.2,No,112,Cloudy,Yes
10-02-2024,10:53,17:05,Forest Area,E028,Eating,14.4,Yes,93,Clear,No
10-02-2024,11:50,12:21,Forest Area,E003,Angry,1.9,No,136,Windy,No
10-02-2024,09:16,18:49,Grassland,E029,Angry,1.2,No,129,Clear,No
10-02-2024,03:26,10:53,near lake,E004,Sleeping,3.2,No,126,Clear,Yes
10-02-2024,18:25,20:05,Forest Area,E011,Angry,1.3,No,129,Windy,No
10-02-2024,05:43,18:47,Forest Edge,E029,Sleeping,4.7,No,102,Rain,Yes
10-02-2024,08:24,11:16,Forest Edge,E020,Eating,15.1,Yes,85,Windy,No
10-02-2024,18:33,19:16,Forest Area,E016,Angry,1.6,No,148,Rain,No
10-02-2024,06:37,16:06,Grassland,E013,Angry,1.1,No,149,Rain,No
10-02-2024,16:28,20:25,Forest Area,E003,Angry,1.6,No,133,Cloudy,No
11-02-2024,07:32,23:44,Forest Area,E021,Sleeping,5.1,No,93,Rain,Yes
11-02-2024,05:48,06:14,In lake,E014,Sleeping,4.3,No,100,Cloudy,Yes
11-02-2024,14:59,23:40,Forest Area,E006,Eating,17.7,Yes,82,Rain,No
11-02-2024,19:46,22:55,Grassland,E028,Eating,14.1,Yes,90,Cloudy,No
11-02-2024,03:38,12:47,Forest Edge,E012,Eating,14.8,Yes,86,Rain,No
11-02-2024,14:15,23:24,In lake,E026,Sleeping,3.6,No,94,Clear,Yes
11-02-2024,06:04,08:08,Forest Edge,E022,Angry,1.8,No,125,Windy,No
11-02-2024,04:51,11:28,In lake,E017,Eating,17.8,Yes,106,Windy,No
11-02-2024,05:14,20:50,Forest Area,E006,Eating,14.1,Yes,80,Cloudy,No
11-02-2024,05:22,11:22,Forest Edge,E012,Sleeping,4,No,92,Rain,Yes
11-02-2024,03:33,21:49,Forest Area,E002,Eating,17.9,Yes,81,Windy,No
11-02-2024,04:42,12:57,In lake,E015,Eating,15.7,Yes,88,Rain,No
11-02-2024,03:38,07:24,Forest Edge,E007,Eating,14.1,Yes,90,Cloudy,No
11-02-2024,02:35,10:44,Forest Edge,E017,Eating,14.3,Yes,83,Clear,No
11-02-2024,11:30,20:38,In lake,E013,Eating,17.3,Yes,95,Rain,No
11-02-2024,00:36,15:09,Forest Edge,E024,Sleeping,2.3,No,127,Cloudy,Yes
11-02-2024,08:02,18:29,Forest Area,E020,Angry,1.8,No,132,Cloudy,No
11-02-2024,13:20,23:20,In lake,E008,Sleeping,2.5,No,105,Windy,Yes
11-02-2024,06:58,15:34,In lake,E023,Angry,1.6,No,146,Rain,No
11-02-2024,06:59,10:34,In lake,E014,Eating,15.9,Yes,83,Windy,No
11-02-2024,04:38,18:37,Forest Area,E023,Angry,1.2,No,121,Windy,No
11-02-2024,06:39,19:05,Forest Edge,E008,Eating,16.4,Yes,100,Rain,No
11-02-2024,07:55,11:29,near lake,E020,Eating,14.1,Yes,92,Rain,No
11-02-2024,13:35,22:33,near lake,E019,Eating,15,Yes,95,Clear,No
11-02-2024,05:24,21:22,Forest Area,E004,Sleeping,5.3,No,126,Rain,Yes
11-02-2024,02:53,10:32,Forest Area,E003,Angry,1.5,No,141,Windy,No
11-02-2024,16:35,20:38,Forest Area,E008,Sleeping,3.1,No,94,Windy,Yes
11-02-2024,12:53,19:43,Forest Edge,E027,Angry,1.5,No,121,Cloudy,No
11-02-2024,14:16,17:58,Grassland,E026,Angry,1.9,No,129,Cloudy,No
11-02-2024,08:20,11:06,Grassland,E002,Angry,1.5,No,146,Clear,No
11-02-2024,03:10,12:36,In lake,E013,Angry,1.6,No,140,Cloudy,No
11-02-2024,10:37,12:33,Forest Edge,E018,Eating,17.7,Yes,89,Clear,No
11-02-2024,15:20,17:45,Forest Edge,E003,Sleeping,5.1,No,128,Clear,Yes
11-02-2024,00:33,16:08,near lake,E019,Eating,16.1,Yes,106,Rain,No
11-02-2024,11:16,16:47,Forest Area,E001,Eating,14,Yes,80,Clear,No
11-02-2024,10:26,11:01,near lake,E019,Sleeping,4,No,129,Windy,Yes
11-02-2024,06:09,08:36,Forest Area,E003,Sleeping,2.2,No,102,Clear,Yes
11-02-2024,01:32,05:24,Grassland,E009,Eating,15.1,Yes,88,Clear,No
11-02-2024,06:10,08:44,Forest Edge,E023,Eating,15.9,Yes,97,Windy,No
11-02-2024,11:11,14:30,Grassland,E020,Sleeping,4,No,101,Windy,Yes
11-02-2024,01:48,09:04,Forest Edge,E004,Sleeping,5.9,No,120,Windy,Yes
11-02-2024,04:16,09:08,In lake,E002,Sleeping,3.5,No,118,Windy,Yes
11-02-2024,00:32,00:35,near lake,E001,Angry,1.2,No,132,Clear,No
11-02-2024,13:54,16:23,near lake,E001,Sleeping,5.1,No,120,Rain,Yes
11-02-2024,20:26,23:10,Forest Area,E004,Sleeping,5.5,No,110,Cloudy,Yes
12-02-2024,13:12,16:03,Grassland,E007,Eating,16.2,Yes,82,Windy,No
12-02-2024,01:24,13:24,Forest Area,E022,Sleeping,5.2,No,114,Rain,Yes
12-02-2024,02:06,02:41,Forest Edge,E005,Sleeping,5.6,No,93,Cloudy,Yes
12-02-2024,18:00,19:45,In lake,E004,Angry,1.6,No,148,Clear,No
12-02-2024,04:24,15:39,near lake,E001,Sleeping,2.3,No,106,Cloudy,Yes
12-02-2024,01:59,07:01,Forest Area,E025,Sleeping,2.6,No,113,Windy,Yes
12-02-2024,01:09,13:00,near lake,E022,Angry,1.4,No,121,Windy,No
12-02-2024,06:42,06:50,Forest Area,E007,Angry,1.8,No,135,Clear,No
12-02-2024,05:13,08:35,near lake,E010,Sleeping,4.4,No,103,Windy,Yes
12-02-2024,02:52,10:42,near lake,E001,Eating,17.4,Yes,95,Clear,No
12-02-2024,04:27,10:48,Grassland,E019,Angry,2,No,123,Windy,No
12-02-2024,09:08,15:38,Forest Edge,E020,Angry,1.6,No,149,Cloudy,No
12-02-2024,00:30,09:45,Forest Area,E024,Sleeping,2.2,No,104,Windy,Yes
12-02-2024,06:36,20:06,Grassland,E020,Eating,14.6,Yes,87,Cloudy,No
12-02-2024,00:49,05:41,Forest Edge,E025,Angry,1.8,No,136,Windy,No
12-02-2024,01:14,02:31,Forest Edge,E018,Sleeping,4.5,No,94,Rain,Yes
12-02-2024,14:55,23:21,Forest Area,E015,Eating,15.1,Yes,108,Cloudy,No
12-02-2024,08:02,16:26,Grassland,E015,Eating,14.4,Yes,84,Cloudy,No
12-02-2024,08:39,18:29,Grassland,E017,Angry,1.7,No,141,Windy,No
12-02-2024,08:44,16:55,Forest Area,E027,Angry,1.8,No,124,Windy,No
12-02-2024,20:49,23:19,Forest Edge,E021,Angry,1.4,No,128,Cloudy,No
12-02-2024,13:55,15:48,near lake,E018,Sleeping,3.7,No,96,Cloudy,Yes
12-02-2024,03:40,10:55,Forest Area,E004,Sleeping,4.5,No,91,Windy,Yes
12-02-2024,03:45,22:42,Grassland,E005,Eating,14.2,Yes,81,Rain,No
12-02-2024,21:28,22:14,Grassland,E008,Sleeping,5.5,No,118,Rain,Yes
12-02-2024,04:35,10:48,Forest Area,E022,Angry,1,No,121,Clear,No
12-02-2024,00:22,14:01,In lake,E001,Angry,1.9,No,140,Windy,No
12-02-2024,01:20,13:09,Grassland,E005,Sleeping,4.3,No,93,Clear,Yes
12-02-2024,04:27,14:17,Forest Edge,E003,Angry,1.7,No,124,Cloudy,No
12-02-2024,11:39,19:19,near lake,E017,Sleeping,2,No,97,Windy,Yes
12-02-2024,19:05,21:05,Grassland,E006,Eating,16,Yes,88,Rain,No
12-02-2024,18:58,19:24,Grassland,E028,Sleeping,3.9,No,127,Cloudy,Yes
12-02-2024,04:35,15:45,Forest Area,E019,Angry,1.8,No,127,Cloudy,No
12-02-2024,05:55,23:16,In lake,E028,Sleeping,5,No,113,Rain,Yes
